id,est_p_age_le_18,est_p_age_19_29,est_p_age_30_39,est_p_age_ge_40,est_p_gender_male,est_p_gender_female,est_p_is_org,est_p_is_non_org
242187443,0.4235,0.0946,0.1829,0.299,0.3396,0.6604,0.2076,0.7924
74178202,0.1905,0.191,0.3291,0.2894,0.947,0.053,0.1127,0.8873
1021501729425252400,0.2333,0.0802,0.2014,0.485,0.9591,0.0409,0.8789,0.1211
252667299,0.1195,0.1737,0.4873,0.2195,0.9974,0.0026,0.3568,0.6432
1007516856435949600,5e-4,0.0021,0.0151,0.9823,1,0,2e-4,0.9998
1303512118629728300,0.0047,0.0035,0.107,0.8848,0.9847,0.0153,0.1184,0.8816
22755982,0.0109,0.1122,0.5747,0.3022,0.9959,0.0041,0.04,0.96
905854769381597200,0.0148,0.1608,0.7904,0.0341,0.0067,0.9933,0.0424,0.9576
127601835,1e-4,2e-4,0.0087,0.9911,0.0036,0.9964,0.6705,0.3295
933277127503482900,0.0101,8e-4,0.0655,0.9237,0.9819,0.0181,0.8904,0.1096
3115898899,0.7391,0.1372,0.0681,0.0556,0.9052,0.0948,0.0171,0.9829
91667718,0.0272,0.087,0.5274,0.3584,0.6325,0.3675,0.378,0.622
1319601914384838700,0.0198,0.0055,0.1567,0.818,0.9575,0.0425,0.3992,0.6008
17250790,2e-4,2e-4,0.0038,0.9958,0.9885,0.0115,0.1693,0.8307
480790173,0.0906,0.0997,0.4668,0.3429,0.6006,0.3994,0.158,0.842
708552551407468500,0.0553,0.0336,0.3779,0.5332,0.9757,0.0243,0.3438,0.6562
145450191,0.1826,0.0124,0.1395,0.6655,0.3211,0.6789,0.6192,0.3808
5804172,0.0331,0.2986,0.4014,0.2668,0.1203,0.8797,0.1644,0.8356
785573922532057100,0.1063,0.0247,0.2193,0.6498,0.7834,0.2166,0.774,0.226
1223356417,0.0335,0.0194,0.4053,0.5417,0.5461,0.4539,0.7105,0.2895
1050829880278085600,0.1224,0.4347,0.3547,0.0883,0.0434,0.9566,0.102,0.898
967217147146457100,0.0262,0.0212,0.0753,0.8774,0.9153,0.0847,0.2994,0.7006
995074773267853300,0.0177,0.0409,0.262,0.6795,0.9776,0.0224,0.3798,0.6202
58388941,0.3455,0.3028,0.1943,0.1574,0.3575,0.6425,0.1356,0.8644
1113918446109114400,0.3523,0.135,0.3161,0.1965,0.45,0.55,0.3475,0.6525
606080691,0.0308,0.2882,0.5495,0.1315,0.1862,0.8138,0.018,0.982
115469737,0.2412,0.2699,0.3215,0.1674,0.1618,0.8382,0.0503,0.9497
323508477,0.0059,8e-4,0.0408,0.9526,0.3788,0.6212,0.2759,0.7241
438704241,0.0391,0.3415,0.5035,0.1158,3e-4,0.9997,0.004,0.996
56612266,0.07,0.0199,0.2556,0.6544,0.9509,0.0491,0.9406,0.0594
981819236992634900,0.509,0.2754,0.1206,0.095,0.8358,0.1642,0.0642,0.9358
1136163416857546800,0.0477,0.1619,0.5282,0.2622,0.9775,0.0225,0.1708,0.8292
1028529317561679900,0.0015,9e-4,0.1737,0.8239,0.9504,0.0496,0.4504,0.5496
1300876071852675e3,0.0788,0.1764,0.51,0.2349,0.7907,0.2093,0.0222,0.9778
1639088322,0.0194,0.019,0.1073,0.8544,0.6096,0.3904,0.4573,0.5427
1242656228666257400,0.0486,0.2134,0.2928,0.4452,0.9984,0.0016,0.1658,0.8342
55342810,0.0118,0.0978,0.1417,0.7486,0.9177,0.0823,0.1223,0.8777
233777599,0.1135,0.8446,0.0355,0.0064,0.9776,0.0224,0.0026,0.9974
32686899,0.0828,0.3057,0.5464,0.0651,0.9652,0.0348,0.0206,0.9794
1069518099399893e3,0.0251,0.0093,0.2671,0.6986,0.9257,0.0743,0.3111,0.6889
1320943090601988e3,0.0233,0.0142,0.1599,0.8026,0.6608,0.3392,0.471,0.529
616211109,0.1429,0.0771,0.2529,0.5272,0.7077,0.2923,0.7272,0.2728
788983104861982700,0.0106,0.0057,0.4342,0.5496,0.0051,0.9949,0.1529,0.8471
1944771998,0.2988,0.1504,0.3762,0.1746,0.9558,0.0442,0.1583,0.8417
548828785,0.0088,0.0175,0.2817,0.692,0.8364,0.1636,0.2121,0.7879
23406733,0.1158,0.0188,0.132,0.7334,0.6844,0.3156,0.9013,0.0987
173242630,0.1185,0.0636,0.6447,0.1732,0.0573,0.9427,0.0867,0.9133
94272424,0.0173,0.0209,0.4797,0.4821,0.0063,0.9937,0.0917,0.9083
1120481726,0.1445,0.0144,0.141,0.7001,0.7023,0.2977,0.9423,0.0577
1297396614395502600,0.0325,0.0365,0.369,0.562,0.9736,0.0264,0.2212,0.7788
26565185,0.0017,0.0018,0.1315,0.865,0.3098,0.6902,0.3466,0.6534
31687470,0.0016,6e-4,0.0772,0.9205,0.9954,0.0046,0.2516,0.7484
45092806,0.0793,0.0082,0.0649,0.8475,0.8459,0.1541,0.8382,0.1618
424806929,0.0067,0.1644,0.7488,0.0801,0.8528,0.1472,0.0676,0.9324
22858373,0.226,0.0392,0.2747,0.4602,0.8425,0.1575,0.2464,0.7536
3189093031,0.0011,9e-4,0.0375,0.9605,0.9969,0.0031,0.3208,0.6792
1254464291312287700,0.389,0.3093,0.1753,0.1264,0.857,0.143,0.1442,0.8558
1060155285145354200,0.0841,0.167,0.439,0.31,0.9021,0.0979,0.1433,0.8567
931187312,0.0224,0.003,0.0361,0.9385,0.8453,0.1547,0.9251,0.0749
315336823,6e-4,0.012,0.3746,0.6128,0.9975,0.0025,0.1258,0.8742
742862069221855200,0.0014,5e-4,0.0199,0.9782,0.7939,0.2061,0.8965,0.1035
773226821169008600,0.0774,0.1659,0.3636,0.3931,0.0816,0.9184,0.053,0.947
593360775,0.0189,0.0226,0.1447,0.8137,0.991,0.009,0.4738,0.5262
311726847,0.0528,0.0226,0.2809,0.6437,0.045,0.955,0.2528,0.7472
995154581725241300,0.0749,0.3489,0.2893,0.2868,0.0891,0.9109,0.03,0.97
866312745339174900,0.1667,0.0566,0.3022,0.4746,0.0639,0.9361,0.1648,0.8352
1183822538779922400,0.0061,0.0275,0.3318,0.6345,0.0558,0.9442,0.3544,0.6456
471123838,0.0307,0.2251,0.5407,0.2035,0.0611,0.9389,0.1339,0.8661
708640650464460800,0.0012,0.004,0.2278,0.7671,0.9961,0.0039,0.3961,0.6039
404486738,3e-4,7e-4,0.0146,0.9844,0.9999,1e-4,8e-4,0.9992
2773673031,0.0341,0.067,0.6407,0.2581,0.8091,0.1909,0.3064,0.6936
1656034184,0.3103,0.1589,0.4194,0.1114,0.0617,0.9383,0.1708,0.8292
1261190879798321200,0.2544,0.0662,0.2904,0.389,0.8168,0.1832,0.7712,0.2288
118427896,0.2808,0.0907,0.2303,0.3982,0.9093,0.0907,0.1738,0.8262
91184277,0.0106,0.0025,0.2492,0.7377,0.9955,0.0045,0.7462,0.2538
1120833054,0.0126,0.004,0.10780000000000001,0.8755,0.0302,0.9698,0.6997,0.3003
18779483,0.0032,0.0027,0.7647,0.2294,0.9912,0.0088,0.1829,0.8171
1291741148,0.0209,0.2112,0.2799,0.488,0.1687,0.8313,0.1001,0.8999
795832924537032700,0.1136,0.1309,0.2076,0.5479,0.4576,0.5424,0.7965,0.2035
939669472683495400,0.0012,4e-4,0.027,0.9714,0.997,0.003,0.3302,0.6698
115401154,0.0376,0.0045,0.2135,0.7444,0.957,0.043,0.6208,0.3792
968773566,0.2078,0.0762,0.3413,0.3747,0.9673,0.0327,0.2287,0.7713
1217485943742943200,0.0063,0.2787,0.7001,0.0149,2e-4,0.9998,0.0029,0.9971
49651032,0.1723,0.1091,0.2671,0.4516,0.8873,0.1127,0.5807,0.4193
1075219525,0.0403,0.0049,0.1315,0.8233,0.9123,0.0877,0.8388,0.1612
13335792,0.3684,0.3528,0.1977,0.0811,0.7726,0.2274,0.2065,0.7935
2764357665,0.0028,0.0035,0.5083,0.4854,0.0082,0.9918,0.0777,0.9223
46572592,0.0053,0.0052,0.0915,0.8981,0.9828,0.0172,0.1814,0.8186
2772974411,0.0168,0.0156,0.2031,0.7645,0.9156,0.0844,0.3326,0.6674
309368540,0.1536,0.0046,0.1466,0.6951,0.3405,0.6595,0.949,0.051
333186174,0.2168,0.1811,0.4182,0.1839,0.9309,0.0691,0.1209,0.8791
49725343,0.0052,0.0203,0.5739,0.4006,0.9947,0.0053,0.1125,0.8875
163632330,0.0014,6e-4,0.0063,0.9917,0,1,8e-4,0.9992
4616697135,0.0116,0.007,0.1447,0.8367,0.0171,0.9829,0.3596,0.6404
390329838,0.2165,0.1766,0.4338,0.1731,0.9597,0.0403,0.1041,0.8959
1302718368512979e3,0.0271,0.0044,0.1144,0.8541,0.8796,0.1204,0.2597,0.7403
971015137,0.138,0.2629,0.5856,0.0135,0.1524,0.8476,0.0226,0.9774
253637278,0.7044,0.1111,0.0856,0.0989,0.5801,0.4199,0.8012,0.1988
1420905277,0.0107,0.009,0.2011,0.7792,0.9937,0.0063,0.2899,0.7101
827570782083567600,0.0088,0.0029,0.0473,0.941,0.4463,0.5537,0.5862,0.4138
927754342660153300,0.0087,0.0012,0.1304,0.8597,0.09,0.91,0.5393,0.4607
874439532229181400,0.0183,0.0376,0.6262,0.3179,0.9806,0.0194,0.1859,0.8141
86401303,0.0308,0.4569,0.2494,0.2629,0.3169,0.6831,0.0633,0.9367
21656972,0.0594,0.0578,0.11,0.7728,0.0812,0.9188,0.572,0.428
1077334027298893800,0.0601,0.5326,0.2518,0.1554,0.9922,0.0078,0.0247,0.9753
880527055879667700,0.2667,0.0521,0.1238,0.5574,0.8346,0.1654,0.8086,0.1914
710111395,0.0201,0.0551,0.0376,0.8872,0.9096,0.0904,0.6952,0.3048
27480609,0.1046,0.1925,0.3071,0.3958,0.9411,0.0589,0.2551,0.7449
798408901,0.0065,0.0063,0.1099,0.8773,0.8183,0.1817,0.6776,0.3224
25159425,0.0011,0.0403,0.7669,0.1918,5e-4,0.9995,0.0077,0.9923
1644659580,0.6265,0.1599,0.1169,0.0968,0.7993,0.2007,0.2044,0.7956
905530725310402600,0.0119,0.0041,0.094,0.8901,0.7204,0.2796,0.1655,0.8345
74895418,0.0011,0.0011,0.0486,0.9492,0.9654,0.0346,0.4308,0.5692
272609766,0.0148,0.0292,0.5423,0.4137,0.0133,0.9867,0.044,0.956
2888798206,0.0088,0.0182,0.6925,0.2805,0.9977,0.0023,0.1295,0.8705
2265868639,0.0052,0.0405,0.4519,0.5023,0.9428,0.0572,0.2091,0.7909
4854844535,0.0145,0.0098,0.0872,0.8884,0.9923,0.0077,0.0914,0.9086
988921689651097600,0.0023,0.0066,0.0609,0.9301,0.0337,0.9663,0.4316,0.5684
76866234,0.0033,0.0052,0.2681,0.7233,0.9749,0.0251,0.5669,0.4331
556955675,0.0048,0.0356,0.6073,0.3523,0.9924,0.0076,0.0428,0.9572
1.1944586462283039e+18,0.0307,0.1067,0.3139,0.5487,0.8267,0.1733,0.182,0.818
310729330,0.0192,0.0079,0.0909,0.882,1e-4,0.9999,0.0035,0.9965
2857931818,0.282,0.1778,0.2785,0.2617,0.8608,0.1392,0.3285,0.6715
326356678,0.0118,0.0131,0.2677,0.7074,0.9814,0.0186,0.222,0.778
1287793863994769400,0.016,0.0857,0.4978,0.4004,3e-4,0.9997,6e-4,0.9994
718180530835984400,0.0478,0.0152,0.0889,0.8482,0.9065,0.0935,0.8806,0.1194
48361333,0.0086,0.0085,0.1254,0.8575,0.124,0.876,0.1652,0.8348
888101307751555100,0.0082,0.0158,0.4793,0.4967,0.9934,0.0066,0.5427,0.4573
3273686822,0.129,0.0779,0.2474,0.5457,0.7852,0.2148,0.186,0.814
1084317171247923200,0.0407,0.1774,0.6592,0.1227,0.594,0.406,0.0372,0.9628
1045460708090150900,0.1276,0.6424,0.1981,0.032,0.0304,0.9696,0.0059,0.9941
45085156,0.0888,0.1894,0.4764,0.2454,0.9812,0.0188,0.1762,0.8238
322094170,0.002,0.0082,0.4168,0.5731,0.002,0.998,0.2103,0.7897
3241824974,0.0331,0.06,0.438,0.4689,0.6185,0.3815,0.2993,0.7007
2166653307,0.05,0.0065,0.2704,0.6731,0.4589,0.5411,0.8303,0.1697
466167674,3e-4,0.0025,0.0245,0.9727,0.9996,4e-4,0.0016,0.9984
2432391961,0.0029,0.0077,0.1434,0.846,0.99,0.01,0.099,0.901
345040562,0.1077,0.1845,0.4651,0.2427,0.4157,0.5843,0.5527,0.4473
562124338,6e-4,0.006,0.239,0.7545,0.9967,0.0033,0.1676,0.8324
940794840144580600,0.0762,0.0383,0.2105,0.675,0.4941,0.5059,0.6451,0.3549
86885010,0.0396,0.0281,0.2872,0.6452,0.9257,0.0743,0.5707,0.4293
1251664468683169800,0.0016,4e-4,0.0108,0.9871,0.9997,3e-4,0.0057,0.9943
1284367569319649300,0.0055,0.0038,0.0378,0.9529,0.9871,0.0129,0.4101,0.5899
16469917,0.0893,0.1055,0.4384,0.3668,0.9899,0.0101,0.4735,0.5265
1279026215899234300,0.1244,0.012,0.1377,0.7259,0.8026,0.1974,0.9586,0.0414
2912215553,0.0541,0.0376,0.1979,0.7104,0.9868,0.0132,0.2581,0.7419
4543085935,0.1251,0.0914,0.373,0.4105,0.6678,0.3322,0.3268,0.6732
3379549883,0.0132,0.0035,0.0499,0.9335,0.9575,0.0425,0.7306,0.2694
483285087,0.061,0.1483,0.6941,0.0967,0.0118,0.9882,0.0442,0.9558
788881459692003300,0.0263,0.0602,0.324,0.5895,0.9828,0.0172,0.2483,0.7517
1147937372157415400,0.0383,0.0299,0.7321,0.1996,0.865,0.135,0.2147,0.7853
917098904985985e3,0.4689,0.2377,0.193,0.1004,0.5359,0.4641,0.1173,0.8827
45860124,0.1383,0.0633,0.4445,0.354,0.1418,0.8582,0.8589,0.1411
1049087499425988600,0.2902,0.1946,0.2137,0.3016,0.9196,0.0804,0.0729,0.9271
133806735,0.1214,0.377,0.46,0.0417,0.9679,0.0321,0.0125,0.9875
1249862961105166300,0.0333,0.0676,0.3525,0.5467,0.9897,0.0103,0.2086,0.7914
1273533232156475400,0.0041,0.0014,0.3123,0.6822,0.7536,0.2464,0.6005,0.3995
3830912607,0.0243,0.031,0.3746,0.5701,0.991,0.009,0.7097,0.2903
193883484,0.2862,0.0562,0.1384,0.5192,0.6434,0.3566,0.9377,0.0623
1139029234163245e3,0.345,0.1275,0.2045,0.323,0.7366,0.2634,0.4624,0.5376
1352604722,0.0132,0.0522,0.4114,0.5231,0.8422,0.1578,0.1284,0.8716
523859534,0.0058,0.0011,0.0396,0.9535,0.9967,0.0033,0.2302,0.7698
784217769659162600,0.0544,0.152,0.7395,0.0541,0.9934,0.0066,0.0876,0.9124
445065141,0.0043,0.0028,0.046,0.9469,0.0657,0.9343,0.4058,0.5942
774699551764525e3,0.0078,0.0942,0.7122,0.1858,0.9942,0.0058,0.0286,0.9714
118313453,0.016,0.0716,0.7444,0.1679,0.9698,0.0302,0.103,0.897
54504018,0.0462,0.0033,0.0901,0.8604,0.0585,0.9415,0.126,0.874
66373,0.0765,0.0856,0.2487,0.5892,0.9713,0.0287,0.3316,0.6684
354230802,0.006,0.0211,0.298,0.67490000000000006,0.0112,0.9888,0.0884,0.9116
425372108,0.0167,0.0142,0.4003,0.5688,0.9942,0.0058,0.432,0.568
15376887,0.0219,0.0633,0.2162,0.6986,0.2347,0.7653,0.2987,0.7013
1676592752,0.0291,0.0713,0.4868,0.4128,0.8331,0.1669,0.2505,0.7495
3300701236,0.1111,0.1294,0.3614,0.3981,0.911,0.089,0.2065,0.7935
938912107415838700,0.1556,0.0477,0.4611,0.3355,0.8391,0.1609,0.818,0.182
721174773468950500,0.0119,0.0246,0.813,0.1506,0.9947,0.0053,0.0579,0.9421
3071619504,0.1066,0.1046,0.6417,0.1471,0.7911,0.2089,0.0892,0.9108
865024784681365500,0.5594,0.0376,0.1709,0.2321,0.0347,0.9653,0.0215,0.9785
3324710323,6e-4,5e-4,0.0805,0.9184,0.0038,0.9962,0.1311,0.8689
36817896,0.0566,0.1677,0.555,0.2207,0.8871,0.1129,0.0895,0.9105
1573092924,0.4357,0.2778,0.1499,0.1366,0.9388,0.0612,0.042,0.958
42787174,0.0369,0.031,0.464,0.468,0.1218,0.8782,0.219,0.781
1119823675426058200,1e-4,4e-4,0.3297,0.6698,0.9981,0.0019,0.2262,0.7738
8754802,0.1782,0.22,0.2913,0.3104,0.9918,0.0082,0.0544,0.9456
1462996729,0.0313,0.0054,0.0395,0.9238,0.6615,0.3385,0.8439,0.1561
32913110,0.0207,0.0267,0.3229,0.6296,0.0043,0.9957,0.1508,0.8492
4143465622,0.0432,0.117,0.633,0.2067,0.9834,0.0166,0.0336,0.9664
1213333466722394e3,0.0027,0.0014,0.2924,0.7035,0.9996,4e-4,0.2861,0.7139
1034516515981283300,0.2075,0.133,0.1369,0.5225,0.5352,0.4648,0.0296,0.9704
1195291552752554e3,0.0048,0.0237,0.8322,0.1393,0.0111,0.9889,0.2137,0.7863
138727147,0.0294,0.1121,0.1455,0.7129,0.2888,0.7112,0.1549,0.8451
1191540193096011800,0.2115,0.3228,0.4064,0.0592,0.1077,0.8923,0.0162,0.9838
827358042253582300,0.0701,0.0744,0.3926,0.4629,0.7832,0.2168,0.2731,0.7269
613876677,0.022,0.0019,0.0444,0.9316,0.7933,0.2067,0.3612,0.6388
19204554,8e-4,0.0022,0.2013,0.7957,0.9992,8e-4,0.2532,0.7468
1066107019126628400,0.1142,0.0737,0.3883,0.4238,0.2087,0.7913,0.4259,0.5741
860560126981353500,0.0056,0.0458,0.4826,0.4661,0.9946,0.0054,0.2687,0.7313
2993840216,0.3515,0.2086,0.2733,0.1665,0.2273,0.7727,0.3743,0.6257
467836717,0.0107,0.0117,0.7135,0.2641,0.0029,0.9971,0.3663,0.6337
1238981685280153600,0.0053,0.0025,0.115,0.8772,0.9418,0.0582,0.123,0.877
905891532460499e3,0.0012,0.0104,0.1102,0.8781,0.0087,0.9913,0.0424,0.9576
750417422520377300,0.4778,0.305,0.1058,0.1114,0.9402,0.0598,0.1009,0.8991
49814549,0.0217,0.0106,0.1579,0.8098,0.9464,0.0536,0.6683,0.3317
238056254,0.2869,0.5473,0.1178,0.048,0.7589,0.2411,0.0221,0.9779
790890933801914400,0.0116,0.1625,0.6153,0.2107,0.9964,0.0036,0.057,0.943
901922382033465300,0.1203,0.0685,0.3443,0.4669,0.806,0.194,0.6022,0.3978
21277181,5e-4,2e-4,0.0158,0.9835,0.0063,0.9937,0.185,0.815
956685275408711700,0.0503,0.0408,0.161,0.7478,0.3019,0.6981,0.7115,0.2885
15711730,0.0012,5e-4,0.0237,0.9746,0.9583,0.0417,0.6864,0.3136
1604161819,0.2043,0.1779,0.355,0.2628,0.5046,0.4954,0.0857,0.9143
124444346,0.0316,0.018,0.2648,0.6857,0.4826,0.5174,0.5293,0.4707
352488648,0.0224,0.0075,0.1478,0.8223,0.0128,0.9872,0.5727,0.4273
90036756,0.0342,0.04,0.5226,0.4032,0.019,0.981,0.0306,0.9694
1276885145610588200,0.0035,0.0737,0.474,0.4489,0.0837,0.9163,0.0551,0.9449
270746819,0.0633,0.0769,0.2166,0.6432,4e-4,0.9996,0.0053,0.9947
70270489,0.011,0.0108,0.2885,0.6897,0.9708,0.0292,0.13,0.87
1275534028607611e3,0.0024,0.0014,0.0624,0.9338,0.0102,0.9898,0.4379,0.5621
773154576094683100,0.1082,0.1889,0.456,0.2468,0.0222,0.9778,0.3418,0.6582
4196754560,0.3922,0.1538,0.2376,0.2164,0.2587,0.7413,0.1022,0.8978
3219807445,0.1402,0.0485,0.1931,0.6182,0.9556,0.0444,0.1443,0.8557
2970656245,0.182,0.1593,0.3941,0.2647,0.0186,0.9814,0.0471,0.9529
3370622183,1e-4,4e-4,0.047,0.9525,0.0068,0.9932,0.2662,0.7338
748030722,0.1181,0.1181,0.3684,0.3954,0.959,0.041,0.1345,0.8655
18143008,0.0086,0.0155,0.1955,0.7804,0.984,0.016,0.0268,0.9732
733877766274187300,0.1139,0.0843,0.3015,0.5003,0.073,0.927,0.665,0.335
36640836,0.0035,0.003,0.1596,0.834,0.9991,9e-4,0.1681,0.8319
200296764,0.0679,0.0362,0.1633,0.7327,0.8804,0.1196,0.6863,0.3137
140881333,0.0042,0.0027,0.463,0.5301,0.0069,0.9931,0.1215,0.8785
2322988729,0.0392,0.0087,0.1832,0.7689,0.5705,0.4295,0.9585,0.0415
1159824374104354800,0.0033,0.0014,0.1396,0.8557,0.9973,0.0027,0.7451,0.2549
23540181,0.0164,0.0965,0.2654,0.6218,0.9797,0.0203,0.0983,0.9017
97315486,0.0641,0.1723,0.316,0.4476,0.1745,0.8255,0.5607,0.4393
77384554,0.0042,0.0079,0.12,0.8679,0.9178,0.0822,0.6071,0.3929
1077232969549598700,0.1057,0.0797,0.0959,0.7187,0.943,0.057,0.3927,0.6073
2598407142,0.103,0.0386,0.339,0.5194,0.6408,0.3592,0.6783,0.3217
1090706330845831200,0.1086,0.0163,0.0925,0.7825,0.5707,0.4293,0.9588,0.0412
3003031099,0.0066,8e-4,0.0266,0.9659,0.4292,0.5708,0.4707,0.5293
167625243,0.0392,0.0101,0.2049,0.7458,0.9245,0.0755,0.5364,0.4636
368144980,0.0013,0.0447,0.3206,0.6333,1e-4,0.9999,1e-4,0.9999
27888421,0.0239,0.0186,0.1794,0.778,0.9125,0.0875,0.9561,0.0439
776606126,0.0284,0.1297,0.6766,0.1653,0.0514,0.9486,0.0679,0.9321
1169368672953151500,0.1155,0.0145,0.0355,0.8345,0.4824,0.5176,0.9777,0.0223
1905114859,0.4359,0.0821,0.1846,0.2974,0.6189,0.3811,0.6592,0.3408
301006691,0.0188,0.2243,0.4835,0.2734,0.8431,0.1569,0.0122,0.9878
901747375,7e-4,0.0055,0.8799,0.1139,0.9999,1e-4,0.0272,0.9728
12392512,0.008,0.0043,0.1361,0.8516,0.2982,0.7018,0.3489,0.6511
51139059,0.0491,0.0364,0.1602,0.7544,0.7803,0.2197,0.1834,0.8166
37793243,0.3186,0.0278,0.0848,0.5688,0.9208,0.0792,0.9826,0.0174
1065258881708777500,0.0561,0.478,0.2526,0.2133,0.9648,0.0352,0.254,0.746
1135042201803731e3,0.0041,0.0012,0.0429,0.9517,0.0047,0.9953,0.1354,0.8646
14752383,0.2671,0.1293,0.0984,0.5052,0.4144,0.5856,0.7304,0.2696
781178431,0.0362,0.0047,0.1837,0.7754,0.6763,0.3237,0.8869,0.1131
130777004,0.0214,0.007,0.1739,0.7977,0.974,0.026,0.5079,0.4921
4002102525,0.2286,0.4336,0.2713,0.0664,0.0753,0.9247,0.013,0.987
824406896488673300,0.5444,0.3495,0.086,0.0201,0.927,0.073,0.0211,0.9789
1299559351548547e3,0.0477,0.0175,0.2096,0.7253,0.6197,0.3803,0.7669,0.2331
374008576,0.1515,0.5792,0.1661,0.1032,0.0548,0.9452,0.0257,0.9743
731292058283974700,0.1275,0.0544,0.2867,0.5314,0.345,0.655,0.7781,0.2219
18456220,0.07,0.0552,0.3263,0.5485,0.892,0.108,0.7487,0.2513
267278663,0.0089,0.0584,0.6096,0.323,0.13,0.87,0.0809,0.9191
2273680110,0.0077,0.0065,0.1402,0.8456,0.9959,0.0041,0.2842,0.7158
553240271,0.0159,0.0044,0.0746,0.9051,0.6894,0.3106,0.8886,0.1114
134993271,0.0185,0.0061,0.1157,0.8597,0.8632,0.1368,0.824,0.176
1069820899,0.0414,0.007,0.0728,0.8788,0.4212,0.5788,0.9507,0.0493
247000146,0.0406,0.0162,0.1937,0.7495,0.9177,0.0823,0.4423,0.5577
4185462795,0.004,0.0146,0.9126,0.0689,0.0032,0.9968,0.0302,0.9698
724599002,0.0017,0.0044,0.0825,0.9114,0.9926,0.0074,0.0665,0.9335
81179015,0.1596,0.0419,0.4804,0.3181,0.9711,0.0289,0.634,0.366
3325022811,0.265,0.2798,0.3475,0.10780000000000001,0.9451,0.0549,0.0617,0.9383
797549215434084400,9e-4,0.0023,0.0865,0.9103,0.9987,0.0013,0.4417,0.5583
200412787,0.1139,0.5256,0.311,0.0495,0.6906,0.3094,0.0722,0.9278
997136441309249500,0.0543,0.0248,0.3351,0.5858,0.9966,0.0034,0.6053,0.3947
16834614,0.0113,0.0052,0.1054,0.8781,0.0306,0.9694,0.2754,0.7246
756255959039606800,0.0077,0.3353,0.5404,0.1165,0.2507,0.7493,0.011,0.989
1189637735356567600,0.056,0.0364,0.2619,0.6457,0.98740000000000006,0.0126,0.2495,0.7505
249769762,0.1382,0.0196,0.0363,0.8059,0.5061,0.4939,0.5961,0.4039
247374262,0,2e-4,2e-4,0.9996,0.001,0.999,2e-4,0.9998
872230649310183400,0.057,0.0394,0.2135,0.6901,0.8831,0.1169,0.6979,0.3021
828631407312457700,0.06,0.0096,0.1642,0.7662,0.9456,0.0544,0.3072,0.6928
1173618348,0.2063,0.1512,0.2612,0.3814,0.6401,0.3599,0.2471,0.7529
122428400,0.3151,0.2086,0.2696,0.2067,0.5576,0.4424,0.4397,0.5603
21800690,0.0876,0.256,0.4631,0.1933,0.9905,0.0095,0.0242,0.9758
1003173164,0.0114,0.0079,0.4821,0.4985,0.9996,4e-4,0.4252,0.5748
1170429567980527600,0.0213,0.2457,0.3835,0.3495,7e-4,0.9993,0.0186,0.9814
243820194,0.0636,0.1509,0.5328,0.2527,0.2266,0.7734,0.1876,0.8124
937844362033197e3,0.0165,0.0065,0.2438,0.7332,0.7676,0.2324,0.8177,0.1823
2817633026,0.0042,0.0075,0.5185,0.4699,0.9999,1e-4,0.0076,0.9924
1358290958,0,1e-4,0.0068,0.9931,0.9144,0.0856,0.5127,0.4873
1033968080680939500,0.1486,0.0109,0.4868,0.3537,0.6156,0.3844,0.7908,0.2092
1268532146429452300,0.0755,0.0157,0.6232,0.2856,1,0,0.0398,0.9602
1300288250188148700,0.0226,0.02,0.269,0.6885,0.917,0.083,0.1877,0.8123
902040648,0.0398,0.019,0.3221,0.6191,0.968,0.032,0.1268,0.8732
46808663,0.1122,0.2058,0.5205,0.1615,0.7944,0.2056,0.2905,0.7095
1246570655660658700,0.0217,0.0035,0.0778,0.897,0.2181,0.7819,0.8747,0.1253
238323181,0.0309,0.0673,0.3415,0.5602,0.04,0.96,0.0226,0.9774
18034266,0.0123,0.0115,0.1364,0.8399,0.9878,0.0122,0.6644,0.3356
967850890576179200,0.04,0.0572,0.3466,0.5562,0.9296,0.0704,0.1222,0.8778
488293587,0.0129,0.0021,0.0971,0.8879,0.3677,0.6323,0.5092,0.4908
2441986746,0.0038,0.0061,0.3279,0.6622,0.0104,0.9896,0.2094,0.7906
1258272573579763700,0.4993,0.1005,0.1932,0.207,0.092,0.908,0.1417,0.8583
1247508888,0.0567,0.0944,0.5349,0.3139,0.7909,0.2091,0.2464,0.7536
172026027,0.459,0.211,0.1893,0.1407,0.5253,0.4747,0.8264,0.1736
330636420,0.0327,0.0651,0.491,0.4112,0.0771,0.9229,0.0444,0.9556
979567770827415600,0.0302,0.031,0.3181,0.6206,0.9664,0.0336,0.1433,0.8567
1513231340,6e-4,0.0027,0.1841,0.8126,0.0049,0.9951,0.4728,0.5272
3050618241,0.7123,0.171,0.0756,0.0411,0.8401,0.1599,0.0678,0.9322
1144814393235918800,0.024,0.0332,0.4466,0.4963,0.0082,0.9918,0.4256,0.5744
1605620784,0.0047,0.0144,0.2314,0.7494,0.0897,0.9103,0.1826,0.8174
836571402325078e3,0.1363,0.1114,0.4887,0.2635,0.0551,0.9449,0.1601,0.8399
3310185230,0.1767,0.1067,0.2825,0.4341,0.6937,0.3063,0.5733,0.4267
3055302056,0.0799,0.0559,0.6176,0.2467,0.1217,0.8783,0.1302,0.8698
1138196680082374700,0.6164,0.2495,0.0529,0.0812,0.477,0.523,0.1145,0.8855
